time,tavg,tmin,tmax,prcp,wdir,wspd,pres
2002-01-24,26.0,21.5,30.8,0.8,113.0,9.4,1010.0
2002-01-25,25.8,21.8,30.8,0.8,113.0,9.4,1010.0
2002-01-26,26.8,20.8,31.4,0.8,113.0,9.4,1010.0
2002-01-27,26.0,23.7,30.8,0.8,113.0,9.4,1010.0
2002-01-28,25.2,21.5,30.8,0.8,113.0,9.4,1010.0
2002-01-29,26.0,19.5,31.4,0.8,113.0,9.4,1010.0
2002-01-30,25.6,21.2,30.4,0.8,113.0,9.4,1010.0
2002-01-31,23.8,21.8,27.4,0.8,113.0,9.4,1010.0
2002-02-01,23.7,21.8,29.8,7.1,113.0,9.4,1010.0
2002-02-02,23.8,24.2,29.6,7.1,113.0,9.4,1010.0
2002-02-03,23.2,17.2,30.2,0.0,113.0,9.4,1010.0
2002-02-04,25.2,18.0,29.4,0.8,113.0,9.4,1010.0
2002-02-05,25.2,20.8,30.4,0.8,113.0,9.4,1010.0
2002-02-06,24.0,21.2,30.6,7.1,113.0,9.4,1010.0
2002-02-07,26.0,22.0,30.6,0.0,113.0,9.4,1010.0
2002-02-08,25.8,22.7,29.6,0.0,113.0,9.4,1010.0
2002-02-09,25.8,22.8,28.4,4.1,113.0,9.4,1010.0
2002-02-10,27.0,21.7,31.8,0.3,113.0,9.4,1010.0
2002-02-11,24.2,24.0,28.4,1.0,113.0,9.4,1010.0
2002-02-12,24.8,21.7,28.8,0.0,113.0,9.4,1010.0
2002-02-13,25.0,24.2,28.8,0.0,113.0,9.4,1010.0
2002-02-14,25.0,20.2,30.8,0.8,113.0,9.4,1010.0
2002-02-15,24.2,21.5,31.4,1.0,113.0,9.4,1010.0
2002-02-16,25.0,19.7,31.6,0.0,113.0,13.5,1010.0
2002-02-17,24.7,19.4,31.0,0.8,113.0,9.4,1010.0
2002-02-18,24.0,19.7,31.8,0.8,113.0,9.4,1010.0
2002-02-19,26.4,19.2,32.8,0.8,113.0,9.4,1010.0
2002-02-20,24.2,19.7,30.4,0.8,113.0,9.4,1010.0
2002-02-21,25.2,21.5,30.8,0.8,113.0,9.4,1010.0
2002-02-22,25.2,18.8,31.8,0.8,113.0,9.4,1010.0
2002-02-23,26.4,20.4,30.8,0.8,113.0,9.4,1010.0
2002-02-24,26.8,22.0,31.4,0.8,113.0,9.4,1010.0
2002-02-25,26.2,21.0,30.4,0.8,113.0,9.4,1010.0
2002-02-26,26.8,21.8,32.4,0.8,113.0,9.4,1010.0
2002-02-27,26.4,20.8,31.4,0.8,113.0,9.4,1010.0
2002-02-28,26.2,24.2,31.6,0.8,113.0,9.4,1010.0
2002-03-01,24.4,22.5,31.8,0.8,113.0,9.4,1010.0
2002-03-02,25.0,17.8,29.8,0.8,113.0,9.4,1010.0
2002-03-03,25.2,23.7,30.4,0.8,113.0,9.4,1010.0
2002-03-04,24.2,19.4,31.8,0.8,113.0,9.4,1010.0
2002-03-05,26.8,20.0,32.8,0.8,113.0,11.4,1010.0
2002-03-06,27.2,21.4,32.4,0.8,113.0,9.4,1010.0
2002-03-07,26.2,22.8,29.8,1.0,113.0,9.4,1010.0
2002-03-08,25.6,20.7,30.4,0.0,113.0,9.4,1010.0
2002-03-09,25.5,18.8,30.8,0.8,113.0,9.4,1010.0
2002-03-10,25.0,18.7,31.4,0.8,113.0,9.4,1010.0
2002-03-11,26.4,22.5,31.4,0.8,113.0,9.4,1010.0
2002-03-12,26.0,22.7,30.8,0.8,113.0,6.8,1010.0
2002-03-13,25.8,24.7,31.8,0.8,97.0,12.9,1010.0
2002-03-14,27.2,20.8,33.6,0.8,113.0,9.4,1010.0
2002-03-15,26.6,23.7,33.6,0.0,113.0,9.4,1010.0
2002-03-16,27.6,24.2,33.6,0.8,113.0,9.4,1010.0
2002-03-17,28.2,25.2,35.6,0.8,113.0,9.4,1010.0
2002-03-18,27.0,20.7,34.6,0.8,113.0,9.4,1010.0
2002-03-19,26.0,20.8,33.6,0.8,113.0,9.4,1010.0
2002-03-20,27.2,24.5,32.8,0.8,113.0,9.4,1010.0
2002-03-21,27.2,20.8,35.1,0.8,113.0,9.4,1010.0
2002-03-22,27.6,20.8,33.8,0.8,113.0,9.4,1010.0
2002-03-23,26.2,25.7,31.6,0.8,113.0,9.4,1010.0
2002-03-24,29.4,23.7,34.4,15.0,113.0,9.4,1010.0
2002-03-25,28.8,24.7,35.1,0.0,113.0,9.4,1010.0
2002-03-26,28.8,26.1,35.4,0.8,113.0,9.4,1010.0
2002-03-27,27.8,22.6,34.4,0.8,113.0,9.4,1010.0
2002-03-28,28.8,23.7,33.3,0.8,113.0,9.4,1010.0
2002-03-29,27.6,24.2,34.8,0.8,113.0,9.4,1010.0
2002-03-30,28.0,19.6,34.4,0.8,113.0,9.4,1010.0
2002-03-31,29.2,20.2,35.4,0.8,113.0,9.4,1010.0
2002-04-01,27.6,19.5,35.4,0.8,113.0,9.4,1010.0
2002-04-02,27.4,20.4,34.4,0.8,113.0,9.4,1010.0
2002-04-03,28.6,20.8,34.8,0.8,113.0,9.4,1010.0
2002-04-04,28.4,23.0,34.4,0.8,113.0,9.4,1010.0
2002-04-05,29.5,25.0,34.1,0.8,113.0,9.4,1010.0
2002-04-06,29.4,23.7,34.6,0.8,113.0,9.4,1010.0
2002-04-07,29.2,23.5,34.2,0.0,113.0,9.4,1010.0
2002-04-08,30.6,22.7,32.0,0.8,113.0,9.4,1010.0
2002-04-09,28.0,24.2,34.7,0.8,113.0,9.4,1010.0
2002-04-10,27.2,20.8,35.8,0.8,113.0,9.4,1010.0
2002-04-11,25.2,20.8,34.4,0.8,113.0,9.4,1010.0
2002-04-12,28.0,21.4,34.8,0.8,113.0,9.4,1010.0
2002-04-13,27.6,24.7,35.1,0.8,113.0,9.4,1010.0
2002-04-14,28.4,20.8,33.0,0.8,113.0,9.4,1010.0
2002-04-15,28.4,24.5,34.8,4.1,113.0,9.4,1010.0
2002-04-16,29.0,24.2,35.8,0.0,113.0,9.4,1010.0
2002-04-17,28.2,21.4,33.4,0.8,113.0,9.4,1010.0
2002-04-18,28.0,23.7,33.8,0.8,113.0,9.4,1010.0
2002-04-19,28.0,23.7,35.8,0.8,113.0,9.4,1010.0
2002-04-20,29.0,26.7,35.2,0.8,113.0,9.4,1010.0
2002-04-21,26.8,24.7,34.8,0.8,113.0,9.4,1010.0
2002-04-22,28.0,21.4,35.8,0.8,113.0,9.4,1010.0
2002-04-23,27.8,23.4,34.8,0.8,113.0,9.4,1010.0
2002-04-24,28.0,21.8,32.0,0.8,113.0,9.4,1010.0
2002-04-25,27.2,25.7,34.4,0.8,113.0,9.4,1010.0
2002-04-26,27.8,23.2,34.6,0.8,113.0,9.4,1010.0
2002-04-27,28.6,22.5,34.6,0.8,113.0,9.4,1010.0
2002-04-28,29.0,24.8,33.8,0.8,113.0,9.4,1010.0
2002-04-29,29.0,21.6,35.4,0.8,113.0,9.4,1010.0
2002-04-30,29.6,26.9,36.4,0.8,113.0,9.4,1010.0
2002-05-01,29.0,22.8,34.8,0.8,113.0,9.4,1010.0
2002-05-02,30.4,22.5,36.4,0.8,113.0,9.4,1010.0
2002-05-03,29.8,23.7,36.4,0.8,113.0,9.4,1010.0
2002-05-04,28.8,23.2,36.4,0.8,113.0,9.4,1010.0
2002-05-05,29.8,26.7,35.6,0.8,113.0,9.4,1010.0
2002-05-06,29.2,22.4,34.8,0.8,113.0,9.4,1010.0
2002-05-07,29.8,22.8,35.8,0.8,112.0,12.9,1010.0
2002-05-08,30.4,23.4,36.1,0.8,113.0,9.4,1010.0
2002-05-09,29.2,24.4,32.8,0.8,113.0,9.4,1010.0
2002-05-10,30.4,24.7,35.8,0.8,113.0,9.4,1010.0
2002-05-11,30.8,24.8,36.1,0.8,113.0,9.4,1010.0
2002-05-12,32.2,25.6,36.4,0.8,113.0,9.4,1010.0
2002-05-13,30.6,23.0,37.4,0.8,113.0,9.4,1010.0
2002-05-14,31.4,24.7,37.4,0.8,113.0,9.4,1010.0
2002-05-15,30.6,28.2,36.4,0.8,113.0,9.4,1010.0
2002-05-16,30.4,25.8,35.7,0.8,113.0,9.4,1010.0
2002-05-17,29.2,24.2,35.4,151.9,113.0,9.4,1010.0
2002-05-18,29.2,24.5,34.4,16.0,113.0,9.4,1010.0
2002-05-19,30.4,25.2,36.3,0.0,113.0,9.4,1010.0
2002-05-20,28.4,25.6,31.6,4.1,113.0,9.4,1010.0
2002-05-21,27.6,25.8,32.4,0.0,113.0,9.4,1010.0
2002-05-22,27.8,24.4,33.4,0.0,113.0,9.4,1010.0
2002-05-23,28.0,24.7,33.8,0.0,113.0,9.4,1010.0
2002-05-24,29.8,24.4,33.4,0.3,113.0,9.4,1010.0
2002-05-25,28.4,25.7,32.8,0.0,113.0,9.4,1010.0
2002-05-26,28.0,24.2,32.6,2.0,113.0,9.4,1010.0
2002-05-27,28.0,23.8,33.8,19.1,113.0,9.4,1010.0
2002-05-28,27.6,25.7,32.8,0.0,113.0,9.4,1010.0
2002-05-29,26.6,23.8,32.8,0.8,113.0,9.4,1010.0
2002-05-30,28.6,24.0,33.8,7.1,113.0,9.4,1010.0
2002-05-31,28.4,24.7,33.4,0.8,113.0,9.4,1010.0
2002-06-01,27.2,25.1,31.4,2.0,113.0,9.4,1010.0
2002-06-02,27.8,23.8,31.8,6.1,113.0,9.4,1010.0
2002-06-03,29.0,22.2,32.7,3.0,113.0,9.4,1010.0
2002-06-04,28.2,23.8,32.4,7.9,113.0,9.4,1010.0
2002-06-05,27.8,24.9,33.4,0.0,113.0,9.4,1010.0
2002-06-06,28.6,24.8,33.8,0.8,113.0,9.4,1010.0
2002-06-07,29.2,24.2,32.4,0.5,113.0,9.4,1010.0
2002-06-08,28.8,23.8,32.2,17.0,113.0,9.4,1010.0
2002-06-09,28.8,23.7,34.1,2.0,113.0,9.4,1010.0
2002-06-10,29.0,23.8,34.4,10.9,113.0,9.4,1010.0
2002-06-11,31.0,25.8,37.2,0.0,113.0,9.4,1010.0
2002-06-12,28.6,26.9,34.8,0.8,113.0,9.4,1010.0
2002-06-13,30.0,24.8,34.4,11.2,113.0,9.4,1010.0
2002-06-14,29.4,24.2,33.8,0.0,113.0,9.4,1010.0
2002-06-15,29.2,24.8,34.8,0.8,113.0,9.4,1010.0
2002-06-16,28.8,24.8,34.4,0.0,113.0,9.4,1010.0
2002-06-17,28.8,25.4,35.4,3.0,113.0,9.4,1010.0
2002-06-18,30.4,25.0,34.8,0.0,113.0,9.4,1010.0
2002-06-19,29.0,23.8,34.1,0.8,113.0,9.4,1010.0
2002-06-20,27.6,24.8,31.0,0.0,113.0,9.4,1010.0
2002-06-21,28.4,24.2,32.0,0.8,113.0,9.4,1010.0
2002-06-22,29.6,24.8,33.8,0.8,113.0,9.4,1010.0
2002-06-23,28.0,24.0,34.8,1.0,113.0,9.4,1010.0
2002-06-24,29.0,24.6,33.8,0.0,113.0,9.4,1010.0
2002-06-25,29.0,24.8,34.4,0.8,113.0,10.2,1010.0
2002-06-26,27.2,25.0,33.4,0.0,113.0,9.4,1010.0
2002-06-27,29.2,23.8,33.8,6.1,113.0,9.4,1010.0
2002-06-28,27.6,24.8,32.8,0.0,113.0,9.4,1010.0
2002-06-29,27.0,24.7,32.8,0.5,113.0,9.4,1010.0
2002-06-30,27.2,25.7,34.1,0.0,113.0,10.2,1010.0
2002-07-01,27.6,23.4,34.4,2.0,113.0,9.4,1010.0
2002-07-02,27.2,24.7,33.4,0.8,113.0,9.4,1010.0
2002-07-03,27.2,25.8,30.6,29.0,113.0,9.4,1010.0
2002-07-04,26.2,25.2,30.8,0.0,113.0,9.4,1010.0
2002-07-05,26.4,24.0,30.0,26.9,113.0,9.4,1010.0
2002-07-06,24.2,24.2,32.0,184.9,113.0,9.4,1010.0
2002-07-07,24.6,23.7,26.4,243.1,113.0,9.4,1010.0
2002-07-08,25.8,24.2,30.4,11.9,113.0,12.9,1010.0
2002-07-09,27.4,25.4,30.4,3.0,113.0,9.4,1010.0
2002-07-10,28.0,25.7,31.2,18.0,113.0,9.4,1010.0
2002-07-11,28.6,25.4,30.8,2.5,113.0,9.4,1010.0
2002-07-12,25.8,24.2,29.8,5.1,113.0,9.4,1010.0
2002-07-13,23.8,22.8,26.0,41.9,113.0,9.2,1010.0
2002-07-14,24.8,22.8,27.4,96.0,113.0,9.4,1010.0
2002-07-15,26.0,22.8,28.8,20.1,113.0,9.4,1010.0
2002-07-16,29.4,22.6,32.4,1.0,113.0,9.4,1010.0
2002-07-17,29.0,23.0,33.6,0.0,113.0,9.4,1010.0
2002-07-18,27.6,24.7,32.8,0.8,113.0,9.4,1010.0
2002-07-19,26.8,24.7,32.8,22.1,113.0,9.4,1010.0
2002-07-20,23.5,24.2,25.4,26.9,113.0,9.4,1010.0
2002-07-21,24.4,22.8,26.2,6.1,113.0,9.4,1010.0
2002-07-22,26.2,23.0,29.8,22.1,113.0,9.4,1010.0
2002-07-23,25.6,24.5,31.0,2.0,113.0,9.4,1010.0
2002-07-24,27.4,23.4,31.4,0.5,113.0,9.4,1010.0
2002-07-25,24.8,24.1,28.8,9.9,113.0,9.4,1010.0
2002-07-26,23.8,23.4,25.8,7.9,113.0,9.4,1010.0
2002-07-27,25.6,24.2,31.4,0.0,113.0,9.4,1010.0
2002-07-28,27.4,23.4,32.4,0.8,113.0,9.4,1010.0
2002-07-29,28.8,24.7,32.0,2.0,113.0,9.4,1010.0
2002-07-30,28.8,24.2,32.8,0.0,113.0,9.4,1010.0
2002-07-31,26.8,22.0,31.8,7.9,113.0,9.4,1010.0
2002-08-01,25.5,24.7,27.8,5.1,238.0,21.5,1010.0
2002-08-02,25.8,23.8,29.8,9.9,113.0,9.4,1010.0
2002-08-03,27.4,24.4,32.4,1.0,113.0,9.4,1010.0
2002-08-04,26.6,25.7,33.8,1.0,113.0,9.4,1010.0
2002-08-05,28.6,25.6,32.4,1.0,113.0,9.4,1010.0
2002-08-06,29.0,24.6,33.8,0.5,113.0,9.4,1010.0
2002-08-07,29.0,24.4,32.4,1.5,113.0,9.4,1010.0
2002-08-08,28.4,24.8,32.6,0.0,113.0,9.4,1010.0
2002-08-09,27.0,23.9,32.4,2.0,113.0,9.4,1010.0
2002-08-10,27.2,22.8,32.8,1.0,113.0,10.6,1010.0
2002-08-11,28.0,22.8,31.4,3.0,113.0,6.3,1010.0
2002-08-12,25.6,23.8,29.4,19.1,113.0,9.4,1010.0
2002-08-13,24.8,24.2,25.4,11.9,113.0,9.4,1010.0
2002-08-14,27.6,24.7,31.4,0.3,113.0,7.2,1010.0
2002-08-15,26.2,23.7,30.0,30.0,113.0,9.4,1010.0
2002-08-16,25.8,24.2,28.8,20.1,113.0,9.4,1010.0
2002-08-17,25.2,24.2,30.8,4.6,113.0,9.4,1010.0
2002-08-18,27.6,24.4,31.0,0.0,113.0,9.4,1010.0
2002-08-19,28.6,23.8,32.4,0.5,113.0,9.4,1010.0
2002-08-20,25.6,24.2,33.6,0.0,113.0,9.4,1010.0
2002-08-21,26.6,23.4,32.0,2.0,113.0,9.4,1010.0
2002-08-22,27.8,23.4,31.8,2.8,113.0,9.4,1010.0
2002-08-23,27.6,23.8,32.4,1.3,113.0,9.4,1010.0
2002-08-24,26.2,24.2,32.4,0.0,113.0,9.4,1010.0
2002-08-25,27.6,22.8,33.1,25.7,113.0,9.4,1010.0
2002-08-26,27.0,23.7,32.8,3.0,113.0,8.6,1010.0
2002-08-27,28.2,23.7,31.8,6.1,113.0,9.4,1010.0
2002-08-28,27.8,23.7,31.8,0.0,113.0,9.4,1010.0
2002-08-29,27.6,23.8,33.4,0.8,113.0,9.4,1010.0
2002-08-30,26.6,25.2,32.4,1.0,113.0,9.4,1010.0
2002-08-31,28.0,20.2,31.8,72.9,113.0,9.4,1010.0
2002-09-01,28.2,24.6,33.8,0.0,113.0,9.4,1010.0
2002-09-02,29.2,23.8,33.8,7.9,113.0,9.4,1010.0
2002-09-03,29.0,23.8,33.4,0.0,113.0,9.4,1010.0
2002-09-04,28.8,23.8,33.4,0.0,113.0,9.4,1010.0
2002-09-05,27.0,25.7,31.8,2.8,113.0,9.4,1010.0
2002-09-06,24.8,24.7,27.4,20.3,113.0,9.4,1010.0
2002-09-07,26.6,23.6,27.9,64.5,113.0,9.4,1010.0
2002-09-08,24.5,23.7,26.8,15.5,113.0,9.4,1010.0
2002-09-09,26.0,23.8,29.8,39.6,113.0,9.4,1010.0
2002-09-10,26.2,23.8,29.8,15.7,113.0,9.4,1010.0
2002-09-11,24.8,25.2,27.4,4.3,113.0,9.4,1010.0
2002-09-12,27.0,23.4,30.8,0.0,113.0,9.4,1010.0
2002-09-13,27.2,23.0,30.1,4.3,113.0,9.4,1010.0
2002-09-14,25.2,24.2,31.8,0.5,113.0,9.4,1010.0
2002-09-15,25.2,22.4,32.1,35.1,113.0,9.4,1010.0
2002-09-16,26.2,22.8,31.4,43.2,113.0,9.4,1010.0
2002-09-17,25.8,24.3,31.8,0.0,113.0,9.4,1010.0
2002-09-18,27.2,24.3,30.8,0.0,113.0,9.4,1010.0
2002-09-19,28.0,23.7,31.4,0.0,113.0,9.4,1010.0
2002-09-20,27.0,23.8,31.4,1.5,113.0,9.4,1010.0
2002-09-21,25.6,24.7,31.6,0.0,113.0,9.4,1010.0
2002-09-22,26.2,23.4,31.8,9.4,113.0,9.4,1010.0
2002-09-23,26.8,23.0,31.4,26.9,113.0,5.1,1010.0
2002-09-24,27.4,22.8,31.4,1.5,113.0,9.4,1010.0
2002-09-25,26.4,25.3,32.4,0.0,113.0,9.4,1010.0
2002-09-26,29.0,23.8,32.8,24.9,113.0,9.4,1010.0
2002-09-27,27.2,23.7,32.8,0.0,113.0,9.4,1010.0
2002-09-28,26.6,23.4,32.8,20.6,113.0,9.4,1010.0
2002-09-29,27.8,23.8,33.4,1.0,113.0,9.4,1010.0
2002-09-30,27.0,23.8,30.4,17.8,113.0,9.4,1010.0
2002-10-01,26.6,23.7,32.8,0.0,113.0,4.8,1010.0
2002-10-02,27.6,23.8,31.8,0.0,113.0,9.4,1010.0
2002-10-03,26.6,23.4,32.4,23.1,113.0,9.4,1010.0
2002-10-04,25.0,23.7,29.8,2.0,113.0,9.4,1010.0
2002-10-05,25.8,25.7,30.8,0.0,113.0,9.4,1010.0
2002-10-06,26.2,23.8,29.8,0.0,113.0,9.4,1010.0
2002-10-07,26.2,24.9,31.8,4.1,113.0,9.4,1010.0
2002-10-08,26.0,23.8,33.1,1.0,113.0,9.4,1010.0
2002-10-09,25.6,23.8,30.8,0.8,113.0,5.2,1010.0
2002-10-10,26.8,24.5,31.8,48.0,113.0,8.4,1010.0
2002-10-11,27.2,23.8,32.8,7.9,113.0,9.4,1010.0
2002-10-12,26.8,23.8,31.4,5.1,113.0,9.4,1010.0
2002-10-13,26.8,24.7,31.4,0.0,113.0,5.4,1010.0
2002-10-14,27.5,24.9,30.8,0.0,113.0,9.4,1010.0
2002-10-15,27.2,24.8,32.8,1.5,113.0,5.1,1010.0
2002-10-16,25.8,23.4,28.4,0.0,113.0,9.4,1010.0
2002-10-17,26.0,24.7,31.8,1.8,113.0,3.6,1010.0
2002-10-18,26.2,22.7,31.8,11.2,113.0,9.4,1010.0
2002-10-19,25.6,23.7,32.4,8.9,113.0,9.4,1010.0
2002-10-20,26.0,22.8,32.8,10.9,113.0,9.4,1010.0
2002-10-21,28.0,23.0,32.4,0.0,113.0,9.4,1010.0
2002-10-22,28.6,23.0,33.6,0.0,113.0,9.4,1010.0
2002-10-23,30.2,22.8,34.4,0.0,113.0,9.4,1010.0
2002-10-24,28.2,23.4,34.6,0.0,113.0,9.4,1010.0
2002-10-25,28.4,22.8,34.8,0.0,113.0,9.4,1010.0
2002-10-26,26.2,24.2,32.0,0.8,113.0,9.4,1010.0
2002-10-27,27.0,25.7,33.4,0.0,113.0,9.4,1010.0
2002-10-28,26.2,23.0,32.4,14.0,113.0,9.4,1010.0
2002-10-29,26.2,23.0,31.8,1.0,113.0,9.4,1010.0
2002-10-30,26.8,23.4,32.4,5.1,113.0,9.4,1010.0
2002-10-31,29.0,22.8,32.8,0.0,113.0,9.4,1010.0
2002-11-01,26.0,25.7,32.8,0.0,113.0,9.4,1010.0
2002-11-02,28.0,23.8,32.8,0.5,113.0,9.4,1010.0
2002-11-03,24.2,20.3,27.4,0.0,113.0,9.4,1010.0
2002-11-04,24.6,22.4,27.8,9.1,113.0,9.4,1010.0
2002-11-05,24.0,22.4,27.8,47.0,113.0,9.4,1010.0
2002-11-06,26.4,22.0,31.4,10.4,113.0,9.4,1010.0
2002-11-07,26.8,22.4,29.4,0.0,113.0,9.4,1010.0
2002-11-08,25.0,25.7,31.8,46.0,113.0,9.4,1010.0
2002-11-09,25.6,22.4,32.8,34.0,113.0,9.4,1010.0
2002-11-10,23.8,23.1,25.4,3.8,113.0,9.4,1010.0
2002-11-11,27.2,21.8,32.4,0.0,113.0,9.4,1010.0
2002-11-12,26.6,23.4,31.4,0.0,113.0,9.4,1010.0
2002-11-13,28.2,23.4,33.4,3.3,113.0,9.4,1010.0
2002-11-14,29.2,22.8,33.6,0.0,113.0,9.4,1010.0
2002-11-15,28.0,22.8,32.8,0.0,113.0,9.4,1010.0
2002-11-16,27.2,23.8,33.4,0.0,113.0,9.4,1010.0
2002-11-17,27.2,25.7,31.8,6.1,113.0,9.4,1010.0
2002-11-18,25.8,22.8,30.4,0.0,113.0,9.4,1010.0
2002-11-19,25.2,24.7,30.8,0.0,113.0,9.4,1010.0
2002-11-20,26.8,22.8,31.6,0.0,113.0,9.4,1010.0
2002-11-21,28.0,23.7,32.8,7.1,113.0,9.4,1010.0
2002-11-22,26.0,25.7,30.8,3.0,113.0,9.4,1010.0
2002-11-23,26.6,24.5,32.4,0.0,113.0,9.4,1010.0
2002-11-24,26.4,22.0,32.8,0.0,113.0,9.4,1010.0
2002-11-25,25.0,22.7,27.8,0.0,113.0,9.4,1010.0
2002-11-26,25.6,22.8,28.4,1.0,113.0,9.4,1010.0
2002-11-27,24.4,22.8,26.4,0.0,113.0,9.4,1010.0
2002-11-28,25.6,23.7,31.6,0.0,113.0,9.4,1010.0
2002-11-29,25.6,20.8,32.4,0.0,113.0,9.4,1010.0
2002-11-30,26.8,21.8,32.8,0.0,113.0,9.4,1010.0
2002-12-01,26.6,21.8,30.8,0.0,113.0,9.4,1010.0
2002-12-02,25.8,24.2,30.4,0.0,113.0,9.4,1010.0
2002-12-03,26.2,21.8,30.8,0.0,113.0,9.4,1010.0
2002-12-04,27.2,22.8,33.8,0.0,113.0,7.2,1010.0
2002-12-05,27.8,22.8,33.4,0.0,113.0,9.3,1010.0
2002-12-06,27.2,24.9,32.8,0.0,113.0,9.4,1010.0
2002-12-07,27.8,21.7,33.8,0.0,113.0,9.4,1010.0
2002-12-08,26.0,22.3,30.3,0.0,113.0,9.4,1010.0
2002-12-09,26.6,22.7,32.8,0.0,113.0,9.4,1010.0
2002-12-10,26.4,23.7,30.4,0.0,113.0,9.4,1010.0
2002-12-11,24.6,22.7,29.4,0.0,113.0,9.4,1010.0
2002-12-12,24.7,20.8,30.4,0.0,113.0,9.4,1010.0
2002-12-13,25.8,20.8,29.4,0.0,113.0,6.9,1010.0
2002-12-14,24.8,24.2,30.4,14.0,113.0,9.4,1010.0
2002-12-15,25.0,21.4,30.8,0.0,113.0,9.4,1010.0
2002-12-16,26.0,21.4,32.1,0.0,113.0,6.5,1010.0
2002-12-17,26.2,24.2,31.4,1.0,113.0,9.4,1010.0
2002-12-18,27.2,22.8,32.8,4.1,113.0,9.4,1010.0
2002-12-19,26.8,21.4,33.4,0.0,113.0,9.4,1010.0
2002-12-20,27.0,21.4,32.8,0.0,113.0,11.3,1010.0
2002-12-21,26.2,21.7,32.4,0.0,113.0,9.4,1010.0
2002-12-22,26.4,24.4,32.8,0.0,113.0,8.3,1010.0
2002-12-23,27.2,21.7,32.2,0.0,113.0,9.4,1010.0
2002-12-24,26.4,25.7,31.8,0.0,115.0,8.9,1010.0
2002-12-25,25.8,23.8,31.4,0.0,113.0,9.4,1010.0
2002-12-26,26.8,21.7,32.6,0.0,113.0,9.4,1010.0
2002-12-27,26.8,24.2,31.4,0.0,113.0,9.4,1010.0
2002-12-28,26.6,21.7,31.8,0.0,113.0,9.4,1010.0
2002-12-29,26.8,24.3,31.4,0.0,113.0,9.4,1010.0
2002-12-30,27.6,22.0,32.1,0.0,113.0,9.4,1010.0
2002-12-31,26.8,22.8,33.4,0.0,113.0,9.4,1010.0
2003-01-01,26.4,24.7,31.8,18.3,113.0,9.4,1010.0
2003-01-02,25.5,24.2,30.8,0.0,113.0,9.4,1010.0
2003-01-03,24.5,21.7,29.0,0.0,113.0,7.1,1010.0
2003-01-04,25.2,19.2,30.8,0.0,113.0,13.3,1010.0
2003-01-05,24.8,20.4,32.2,0.0,113.0,9.4,1010.0
2003-01-06,25.0,23.7,29.4,0.0,113.0,9.4,1010.0
2003-01-07,25.5,22.0,32.0,0.0,113.0,9.4,1010.0
2003-01-08,26.0,22.4,31.4,0.0,113.0,9.4,1010.0
2003-01-09,26.0,23.2,30.0,1.5,113.0,9.4,1010.0
2003-01-10,26.2,21.4,30.0,0.0,113.0,9.4,1010.0
2003-01-11,25.8,24.6,31.8,0.0,47.0,10.3,1010.0
2003-01-12,24.8,22.4,28.4,0.0,113.0,9.4,1010.0
2003-01-13,26.8,24.0,28.7,0.0,113.0,9.4,1010.0
2003-01-14,25.8,22.7,31.0,0.0,113.0,9.4,1010.0
2003-01-15,25.2,21.8,29.4,0.0,93.0,8.1,1010.0
2003-01-16,25.0,23.7,30.1,0.3,113.0,9.4,1010.0
2003-01-17,23.6,18.7,30.8,0.0,113.0,9.4,1010.0
2003-01-18,22.0,17.8,31.4,0.0,113.0,7.1,1010.0
2003-01-19,24.0,21.7,29.8,0.0,113.0,9.4,1010.0
2003-01-20,23.0,21.7,29.4,0.0,113.0,9.4,1010.0
2003-01-21,23.7,17.4,29.7,0.0,113.0,9.4,1010.0
2003-01-22,26.4,18.8,32.4,0.0,113.0,9.4,1010.0
2003-01-23,25.0,23.5,29.7,0.0,113.0,11.8,1010.0
2003-01-24,24.8,19.0,30.8,0.0,113.0,9.4,1010.0
2003-01-25,24.5,24.2,31.4,0.0,113.0,9.4,1010.0
2003-01-26,23.7,20.9,31.4,0.0,113.0,9.4,1010.0
2003-01-27,24.8,19.2,31.6,0.0,113.0,6.2,1010.0
2003-01-28,25.2,18.7,30.3,0.0,113.0,7.8,1010.0
2003-01-29,25.2,19.7,30.4,0.0,113.0,9.4,1010.0
2003-01-30,26.0,23.7,30.8,0.0,87.0,15.4,1010.0
2003-01-31,24.0,18.8,30.4,0.0,113.0,9.4,1010.0
2003-02-01,26.0,19.7,30.8,0.0,113.0,9.4,1010.0
2003-02-02,25.0,19.7,29.4,0.0,113.0,9.4,1010.0
2003-02-03,23.7,19.2,28.4,0.0,113.0,9.4,1010.0
2003-02-04,24.0,21.5,30.4,0.0,113.0,8.7,1010.0
2003-02-05,23.7,18.8,28.8,0.0,113.0,9.4,1010.0
2003-02-06,22.8,18.8,28.8,0.0,113.0,9.4,1010.0
2003-02-07,25.0,17.8,31.8,1.0,113.0,13.9,1010.0
2003-02-08,26.4,20.0,32.4,0.0,113.0,12.3,1010.0
2003-02-09,26.4,20.0,30.9,0.0,113.0,9.4,1010.0
2003-02-10,29.2,19.8,34.8,0.0,103.0,11.8,1010.0
2003-02-11,26.4,24.2,30.8,4.1,113.0,9.4,1010.0
2003-02-12,28.2,22.8,33.8,0.0,113.0,9.4,1010.0
2003-02-13,26.8,24.8,32.8,0.0,113.0,9.4,1010.0
2003-02-14,27.2,23.2,33.1,0.0,113.0,9.4,1010.0
2003-02-15,26.8,21.0,32.4,0.0,113.0,9.4,1010.0
